Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Ret_MinusOne,Ret_MinusTwo,Ret_PlusOne
,-0.57373982586,0.0609822095405,0.746984291625,7.0,-0.0297656066697,13198,0.0102,8.0,1.0,0.331765386012,,6.0,3.04298152382,0.202645101,1.0,-0.616757219436,,-1.85378201374,,-0.0584891582748,0.0952456520592,1.06115838431,-2.53211425541,-0.914391961695,-0.000460083029358,-0.00154781274867,0.000441156744832
1.0,-0.723266074498,0.697333817431,0.642266811065,7.0,-0.556282901116,58283,0.2254,13.0,,-0.669146895676,0.13,5.0,1.27507735092,0.039113585,1.0,-0.429298931823,,-0.69643952165,2.0,-0.398513606302,-1.76825657505,0.144616750047,-0.445528844417,-0.309214338868,-0.0384511369514,0.00123349510992,0.0517913215838
,-0.221776676145,0.849767811151,0.790493158797,6.0,0.242510846996,23330,0.2654,12.0,,-1.18865807727,0.95,7.0,1.48357617989,10.5979413,1.0,-0.625133686986,0.846555958663,-1.06446308806,8.0,0.238532356112,-1.30031053985,0.941410963125,0.532536774484,-0.490361684216,0.00368278014499,0.0171621753268,0.00468841637607
,-0.0823551486376,-0.932797583832,-1.12720298576,8.0,-0.613342434576,67655,0.0158,10.0,4.0,0.850670955311,0.23,0.0,1.62678215231,0.262896217,1.0,0.323229163291,-0.429730973629,-0.675863001996,,-0.975668634599,1.04591892718,-0.228402182944,0.223121507817,0.0790511921618,0.0160978255893,0.0282793670581,-0.0173716809097
,-1.21109654616,0.308451958205,0.316236840911,6.0,0.185302132545,53494,0.3583,10.0,5.0,-0.205446555247,0.51,8.0,1.4903526753,4.791070315,1.0,0.143143794568,-0.49749184155,-0.866676287269,8.0,-0.21179125877,-0.462552789644,0.922501261207,0.120777721494,-0.335814295008,-0.00592982923408,-0.0293974382525,-0.0486819426104
,-1.15940628836,0.36143572665,0.397735482783,2.0,0.268129305635,76131,0.01,11.0,,-0.224485627377,0.55,2.0,2.25211921366,0.17223769,1.0,-0.545476493176,0.6928077095,-1.66532779065,,0.520168738092,-1.1364469484,0.876433278199,-0.263567975337,-0.211401521508,0.0191394682738,0.0285186146453,0.000292026295747
,-0.424233737236,0.48382332669,0.516233266296,7.0,0.486517065191,84543,0.365,15.0,,-0.634076750321,0.05,3.0,1.70442732069,0.770518495,1.0,-1.29440953334,1.95374597661,-1.90391978546,6.0,0.828852029996,-2.3136686666,1.54480291545,-1.11543981699,-0.883938244933,0.00535062327831,-0.0146270414183,0.0010619069895
,-0.383102983255,0.493962988118,0.183185087356,5.0,0.274725775477,53301,0.3418,9.0,5.0,-0.623162176976,0.47,2.0,2.35319446031,7.701543502,1.0,-0.953961671957,1.42066109285,-1.89867680319,2.0,0.269793326919,-1.30105551474,1.22759127754,0.0340423030482,-0.830276603504,-0.0069708936525,0.000463985123761,0.0037945999709
,,-0.156600620923,0.231375781243,7.0,-0.40975552154,76801,0.0098,9.0,5.0,0.351759120183,0.43,6.0,1.9390331343,3.728358738,1.0,0.0985424870615,-0.149686347058,-0.928530116353,,-0.86020020378,-0.031066652302,0.228208426305,-0.164647539833,-0.229810820422,-0.188609434005,0.00638003442619,-0.0307129233355
1.0,-1.58512786447,0.964475692577,0.303274162549,7.0,0.598104930154,21216,0.0164,17.0,,-0.988852859899,0.99,6.0,1.48593931091,7.484966667,1.0,-0.9393526665,1.32471441817,-1.79203913957,10.0,0.590193251947,-4.02593772726,1.5648483272,-0.174082432778,-0.672420217206,0.0139961598587,0.0207584789141,0.00735309705932
,-2.43511135592,-0.518689610103,-0.175124720574,8.0,,95693,0.3418,8.0,5.0,0.781370070117,0.1,1.0,0.476785372579,11.62466791,1.0,-0.48975517057,0.267534597217,-0.467755116648,,-0.41136150467,-0.278303920439,-0.0193469189371,-1.19714179147,3.10961881335,-0.0414218770449,0.053607579344,-0.00239777796617
,,0.519967944098,,1.0,2.13830470325,31676,0.0166,10.0,4.0,-0.797423798648,0.89,5.0,1.7315291519,0.16629928,1.0,-0.718457621801,0.799645262225,-1.31125350168,5.0,1.8357929348,-1.4581690473,-5.40218095875,-3.91743459152,-0.730119099403,-0.0381076957045,-0.0331818856613,0.0184320666328
4.0,-1.31831462271,0.409869405857,0.719903783753,6.0,0.248765335436,90179,0.3318,9.0,,-0.619608113013,0.56,5.0,1.65124974524,1.132763659,1.0,-0.228119018324,0.0910287204869,-1.38982360154,8.0,0.0480782044819,-1.36290308012,1.15381528272,-0.425983095608,-0.421436557849,-0.00746297484577,0.00396053223472,-0.00829394221525
,,-0.466442107878,-0.110352034749,1.0,-0.0708752106217,62626,0.365,14.0,,0.990690201013,0.18,2.0,1.7971450755,0.406356778,1.0,-0.135315687524,0.0182681565236,-0.615543409424,7.0,0.579304786312,0.50580184572,-3.68239491309,-1.26619600991,-0.45664951969,-0.0324004631584,0.004674078722,0.00548915140411
3.0,-1.53003287961,2.29497271867,2.02188534413,4.0,1.78192369695,23153,0.2109,16.0,,-2.44309933937,0.54,7.0,1.73367224997,1.109327461,1.0,-1.94298263124,3.20920102092,-2.23267390565,8.0,2.86661614733,-3.45188511067,2.52886337595,-2.66730343564,-1.06069657033,-0.00245190129109,-0.00885238343969,0.0079851052701
,,-0.577758728397,0.045134140752,8.0,-0.330920534671,92031,0.0101,6.0,,1.00752918376,0.98,4.0,1.33734693353,2.250149394,1.0,0.139044993181,-0.420517057385,-0.404316023177,,-0.615959270796,,-0.374062579349,-0.186811058545,2.17714278578,0.0251875706743,-0.0202355455482,-0.0050801426376
,,-0.230206014109,-0.361574028163,7.0,-0.636694983734,97998,0.0107,9.0,4.0,0.341277135247,0.49,6.0,1.19285589208,,1.0,0.288546940928,-0.285205391106,-0.0696884680821,2.0,-0.878367792486,-0.665671421263,0.0416479703205,0.184977109309,-0.0159687795806,-0.0160615578262,-0.0290786607264,0.0112462683258
,0.18013024202,-0.010959394105,,7.0,-0.338837318061,44208,0.2254,12.0,5.0,-0.250426261843,0.32,0.0,1.81174828155,25.80215781,1.0,0.0101194062054,-0.3230929758,,2.0,-0.654660092504,0.669640449996,0.204598818816,-0.253260716224,-0.3704581328,0.00224919767953,-0.0639309020641,-0.00146242817053
4.0,-0.911390854683,0.826268901707,0.935102958283,2.0,0.325132657105,44157,0.0158,12.0,5.0,-0.469450156667,0.16,8.0,1.69854515498,1.416732078,1.0,-0.980524571646,0.98224502581,-1.57581519763,6.0,0.572244774832,-2.03931044971,1.41331166355,-1.7414435374,-1.19780508887,0.00240757232815,0.000667404695436,-0.00426035677018
,-0.370909019771,0.549812685682,0.251698684485,1.0,0.430931039171,83337,0.0171,11.0,6.0,-0.749334003848,0.95,6.0,1.58480080981,,1.0,-0.773072895499,0.938318706721,-1.31310079609,8.0,0.480139546908,-0.363112265277,1.02428686544,-0.877651337656,-0.52578793417,-0.0175013006114,0.010715768851,-0.00332995548429
,-0.613038052049,1.4836005713,0.728692388988,9.0,0.311441275683,96321,0.2986,14.0,6.0,-2.01256807253,0.89,,1.74482222426,1.059815105,1.0,-0.943683161851,1.1721718436,-1.32741551104,3.0,0.889629513472,-0.547739771144,1.63052837898,-0.576081538103,-0.95110258913,-0.0363636813524,-0.0292902770686,-0.0299916210507
,-0.681970546784,0.0413821075662,-0.0434479429941,7.0,-0.384221299594,24291,0.2986,10.0,5.0,-0.130305831011,0.0,5.0,1.48461111977,3.129410446,1.0,-0.225867148067,0.0648615791166,-0.0327577046246,2.0,-0.591112142,-0.208458269707,0.617043650958,0.136226712868,-0.167928298528,-0.0165854985674,0.00320271922043,0.00917819791245
1.0,-2.42838010629,2.62606204998,,1.0,4.64001287923,9115,0.365,14.0,1.0,-3.76348585665,0.94,2.0,,,1.0,-2.02286251201,1.98933118179,-0.89279584584,6.0,5.26522529681,-2.51270109234,2.34551380432,-6.77101416504,3.20204147779,0.00259629469074,-0.0170244963808,-0.00355629525063
,-0.801492108746,0.254958963833,0.000185245995332,8.0,-0.0276227441551,4134,0.365,,6.0,0.170308830582,0.89,9.0,1.7684291162,0.076847707,1.0,-0.845330964234,0.565527392837,-0.898304046023,3.0,-0.0133062091159,0.0961218301646,0.828666310309,-1.73139626589,-0.190250211299,0.00588677656146,-0.0035970363027,-0.00417659026463
,0.179543571839,-0.0741560482354,-0.215876357796,9.0,-0.303173300174,34745,0.2087,7.0,5.0,0.622237108146,0.67,3.0,1.83295788752,3.218545095,1.0,,0.547753476147,-1.2446512533,,0.0814434874428,1.3244505902,1.2638700755,1.23374745336,-0.721771154595,-0.00364759348471,-0.0119138403164,-0.026834022553
,-1.11040355024,0.710226684027,,5.0,,32778,0.0163,10.0,,-0.708746147667,0.95,6.0,1.34067544931,0.782501489,1.0,-0.711027989351,1.02026808807,-1.36541629333,2.0,0.662258234704,-1.74288156809,1.25432354686,-0.820473294513,-0.448016362944,0.00909016008609,0.00243416214032,-0.00312474566784
,,-0.728779550671,,1.0,-0.0836461223123,56380,0.365,7.0,,1.338710139,0.81,4.0,1.39807884784,2.33258013,1.0,0.0726764169741,-0.0210693935161,-0.429959521108,9.0,-0.512610653558,2.11449827096,0.397137224125,1.28536454737,0.11905790361,0.00723282725794,0.00728704968939,0.0366633013894
1.0,-1.15570474344,1.73524876426,1.60526089019,7.0,0.259121047924,82613,0.2064,6.0,,-2.30267096167,0.99,1.0,2.01162175395,0.633282222,1.0,-0.942593470235,1.42664468776,-1.09612846051,,0.86324688064,-3.59817284053,1.08388271585,-1.33498380723,0.0594322559619,0.0214743482882,0.0540402397619,-0.0393215075242
3.0,0.167101422989,-0.146798008609,0.115717510792,7.0,-0.454882920486,4597,0.0174,11.0,,0.244742928915,0.01,2.0,1.67325807985,0.525991675,1.0,0.334058388747,-0.213573804229,0.0320777806486,,-0.928721031236,-0.656442537067,0.10856477479,0.808948477902,0.0523183286567,-0.0026822145831,0.0209164827563,0.00196131499841
,-1.69002079291,2.15043376927,1.73972304907,1.0,6.61067971029,38585,0.365,19.0,5.0,-1.59450907845,0.95,7.0,1.65831064466,9.032240759,1.0,-1.91438361962,4.53526946288,-2.44337002263,8.0,6.00959272527,-2.93106419521,-5.78657031976,-7.52491398951,-1.5376358805,0.00283434542267,-0.00419461970565,-0.00715871129257
,,-0.989878668623,-1.23063409656,9.0,-0.566896860628,54198,0.3418,6.0,,1.20165197905,0.15,0.0,1.78964044426,2.814423141,1.0,0.719093635935,-0.752982491939,0.0274362886284,,-1.31960553058,1.00861815124,-0.528481679109,1.60242402965,0.261339960675,0.0567321649747,-0.0233584370365,0.0204732021436
,-0.166633843845,-0.700797110364,-0.676230350182,7.0,-0.224965577692,31569,0.3484,13.0,,0.994301183721,0.1,0.0,1.67586828166,1.218960681,1.0,0.479015892934,-0.408111625049,-0.380628213714,2.0,-0.62666079577,1.20744075843,0.189844983102,-0.18392039079,1.61759101586,-0.00841415328178,-0.0133323892033,-0.0164654227445
,-0.051528906379,-0.131905171678,0.473952802841,2.0,-0.183306443774,83337,0.365,12.0,5.0,0.350261726312,0.25,5.0,1.74656077025,2.805685459,1.0,-0.292952568396,0.39901780741,-0.892479298247,2.0,-0.0329272535302,-0.55349101109,0.621594050253,0.73247015508,-0.215446843905,-0.00282712927195,0.0143551012313,0.00876322666233
,-0.0725400741276,0.0875799367778,-0.123602882953,7.0,-0.283559857009,77704,0.0101,14.0,,-0.168219486651,0.11,7.0,1.42256486725,0.766189467,1.0,-0.311358695679,0.216358943004,-0.605563134254,7.0,-0.333475399704,-1.31897962726,0.545506502603,0.12536008812,-0.433337724335,0.00860883661578,-0.00643010093506,-0.0129603674865
,,2.11085205845,1.44283259572,8.0,-0.386593737291,638,0.2208,6.0,5.0,-2.64744555326,0.16,6.0,2.59262669841,0.465140317,1.0,-1.68648049862,3.07304056145,-2.98392099084,2.0,1.81397781942,-1.79993894333,2.3148574863,-4.62471154742,-1.43700196179,-0.00170217039651,-0.00797505108578,-0.00863041630304
,-0.795789617886,2.54298762388,1.93032021775,8.0,1.43521225622,60102,0.365,14.0,,-2.82615756296,1.0,4.0,1.90862614667,5.238665716,1.0,-1.40628026942,2.72992859374,-2.4639777879,5.0,2.52427257127,-3.60482573151,2.14931417656,-3.5589145408,-1.12134007704,-0.00145896478041,0.000989884003251,-0.0165295323053
1.0,-2.04282859235,,0.910568854603,9.0,1.80391679744,4141,0.2087,16.0,5.0,-4.77710728838,1.0,3.0,1.63202497148,3.798813329,1.0,-1.8507027611,4.31087886717,-2.12937005661,9.0,2.83113279302,-1.48168809642,2.38307626891,-1.21823913916,-1.36082580812,0.0250286165593,0.0550286386381,-0.04238780685
,,1.29085875366,0.916053948751,1.0,0.578644616565,50647,0.0171,12.0,1.0,-1.50422371108,0.45,6.0,1.63215222993,0.079803701,1.0,-1.46556469999,2.159897027,-1.74289424959,7.0,2.41336959796,-1.40135490068,1.51243490982,-3.18795288254,-0.88647299672,0.00642359197672,0.00402178019811,-0.0130384930663
,1.41541191546,0.446377840556,0.670345048569,1.0,0.965026191148,7748,0.3484,14.0,4.0,0.465489171097,0.22,1.0,1.14280880266,9.430350245,1.0,-1.27017864172,1.65087686435,-1.13528186922,,2.26115894818,-1.04212148453,1.32603473582,-2.43858580109,-0.69137853868,-0.00184926286313,0.0208182561752,0.062766681432
6.0,-1.05278068624,0.292120669573,0.516992463553,8.0,0.331932545842,14653,0.365,11.0,,-0.421708043038,0.11,4.0,1.68585953816,8.906826886,1.0,-0.810572004015,1.00092611288,-1.35130849135,5.0,0.473583681284,-1.57821040431,1.04391890985,-0.491210694889,-0.503462644742,-0.00233092855766,0.00206234862857,0.00165131180043
,0.0747143015804,-0.298015990291,-0.126208809477,1.0,0.0029425068661,30272,0.0126,,5.0,0.542399016403,0.85,1.0,1.43242860907,2.407989761,1.0,5.68325572001,-2.35551110803,-0.861641154379,5.0,-0.598153480881,0.384787233134,0.868142857539,-0.392916407909,-0.588198372763,-0.0137163610786,-0.0176252216106,-0.0160273595942
,2.10263222186,1.56996064598,1.37614727296,7.0,-0.000581775353691,97435,0.3484,12.0,4.0,-2.30257817283,0.11,2.0,1.5252569576,3.839881394,1.0,-0.58014073224,0.525092187757,-1.136434851,6.0,0.510683598748,-2.93028183439,0.928971964725,-1.98654975713,-0.585953624198,-0.0561739167615,-0.0176827676403,-9.19621137421e-05
,-1.32739837848,0.184436606856,,1.0,0.00678478125331,39848,0.3484,17.0,,-0.0526944403929,0.22,,1.62861095136,0.263548648,1.0,-0.838868420004,0.848822113811,-1.41987337175,7.0,0.549368647422,0.936627231508,0.654998504164,-0.225920318524,-0.420146819663,-0.0096122127561,-0.00732105160303,0.0106529435837
,-0.966029670712,0.516475412548,0.41806700487,8.0,-0.573044680898,39848,0.2119,12.0,5.0,-0.557619790353,0.5,2.0,1.21138613726,,1.0,-0.7312244451,1.01660685211,-1.3245080526,5.0,0.161875225332,0.91462420406,1.21956213881,-1.8464983522,-0.836986811748,0.0294539819079,0.000153608497145,-0.00540712536664
3.0,-1.28188676173,1.51657942367,1.48339056058,2.0,0.975790850621,51155,0.3318,12.0,,-1.15080177987,0.52,7.0,1.7071123567,1.114747538,1.0,-1.16884966969,1.92812213347,-2.14051152612,7.0,1.34219162025,-2.22426032887,1.68873601878,-2.62314689212,-1.10137161299,-0.0100614102862,0.0056068831521,-0.00878092449084
,-1.33422097535,1.50897694196,1.05685966007,5.0,0.556408265021,26189,0.3318,11.0,,-2.0966024619,0.73,3.0,1.94163931212,0.074083334,1.0,-1.02061003238,1.56369003281,-2.10626478277,6.0,1.36729881201,-2.7236789738,1.62099267748,-2.3972642063,-0.991357226003,0.00457799932843,-0.00369748194387,-0.00216278095921
,-0.145885369335,2.31877913035,1.39215702527,6.0,0.0492394961203,64351,0.3418,15.0,5.0,-3.2136008152,0.12,6.0,1.76608891282,19.11705443,1.0,-1.09438928147,1.27047324229,-1.54998413782,4.0,0.694160625448,-2.82617124091,1.19785985379,-1.9357320614,-0.846879841889,0.00240255820386,0.00784223099095,0.0055810054682
,,-0.873259335756,,9.0,-0.327386784623,46509,0.2109,6.0,5.0,0.822755315593,0.19,0.0,1.58439502003,1.131841439,1.0,0.447823803085,-0.28769368213,-0.935575158086,3.0,-0.749913129715,1.66931202755,0.604863832316,1.77068917347,-0.236292957651,0.0297865555768,0.0366416105671,-0.00155145229203
,,-1.18264078253,-1.25766517186,1.0,-0.359771956613,85166,0.0158,8.0,5.0,1.10146525933,0.66,3.0,1.67043111997,2.565995237,1.0,0.57884887088,,-0.425654352992,2.0,-0.34732117492,1.47213279888,,0.317867990451,5.52536589514e-05,0.0330436031191,-0.00686744945314,0.016302837547
,0.00782191387887,-0.305794276389,-0.0486738931834,2.0,-0.159809192877,75900,0.2654,10.0,5.0,0.618797230909,0.25,5.0,1.41315052873,,1.0,-0.134941621331,0.100940969524,-0.643694347983,,-0.466892888044,-0.0737737029741,0.476648197609,-0.645415950104,-0.278343609624,-0.0340390584537,0.0115524455985,-0.0440389966673
,,-0.454489859653,-0.494040102751,2.0,-0.581726003934,86316,0.2109,10.0,5.0,0.379008828505,0.22,,1.65660025075,2.684171036,1.0,0.0465031791552,-0.261274395205,-0.99236285542,,-0.710706209657,0.511721661152,0.415247650937,-0.259436687598,-0.171716801687,0.00385729481722,-0.0196467360958,-0.00382033878388
,-0.0376750152999,1.19901626664,1.66663766217,6.0,0.394206445898,1778,0.0099,13.0,,-0.725367135693,0.12,7.0,1.69312710026,7.716442772,1.0,-1.23504859853,1.79875631995,-2.31883096097,7.0,1.07917913074,-1.8467652526,1.82997242699,-2.57674962579,-1.09505714694,0.00791493492791,0.0074345260962,-0.000938415142966
,-0.000506812173701,-0.460567758388,-0.818029203001,1.0,0.101887103293,78673,0.0142,9.0,,0.42416982569,0.11,5.0,1.6009296691,0.803450638,1.0,-0.166765405146,0.0275330438475,-0.93339709832,9.0,,1.39806840347,0.700663876615,-0.088308139926,-0.240634448516,0.000807381035078,-0.00588948952004,-0.000796998548098
,,0.559375525691,,5.0,0.312456884923,58032,0.0098,9.0,,-0.591648007537,0.68,5.0,1.71362741546,8.71388117,1.0,-1.02173129001,1.4614264974,-1.43038477267,6.0,1.09510274768,-1.2440722731,1.19421294858,-0.802463526553,-0.77430187554,-0.00952898893289,-0.0174003378673,-0.0210141736202
,,0.0919195755977,0.225863061041,7.0,-0.223296404532,5200,0.3318,10.0,,-0.207125316621,0.94,6.0,1.55045439928,0.693285114,1.0,-0.431809300486,0.229744763788,-0.66499172746,4.0,,1.9571645597,0.611373908521,-0.355709694849,-0.329432516814,-0.00365696111549,0.00247985468379,0.0137140874851
9.0,-2.63367685239,2.78927558929,1.75669613498,8.0,1.69330221085,90327,0.0102,13.0,5.0,-4.07948631022,0.01,6.0,1.34622246411,0.067625128,1.0,-1.32884809518,2.024384197,-1.8473684314,7.0,2.35992991825,-3.71428685289,2.06345754661,-3.5631612909,3.43050075606,0.00403867527813,-0.0165463179962,-0.0271505470902
,-0.350555702751,0.170824542096,0.0535049748333,10.0,-0.115175874169,60280,0.2109,15.0,,-0.0415042807564,0.18,9.0,1.6396614481,0.171176092,1.0,-1.0314434102,1.28400731258,-1.58665296297,3.0,0.557457785756,-0.274350078685,1.09541578884,-1.60391405914,-0.688800624574,0.0151757271972,0.00490246942589,-0.0137256633663
,-1.18381416099,0.714131535462,,3.0,1.0407757298,35872,0.3318,11.0,,-0.76884344422,0.26,9.0,1.83208076131,8.128282882,1.0,-0.844388679308,1.29575742919,-1.1204599856,9.0,1.35898029359,-0.673547504984,1.48946052416,-0.593380443809,-0.718383801352,-0.0315337330097,-0.0115244597452,-0.00108434829098
,-0.0856690507133,0.186736688072,-0.272139461315,7.0,-0.234661328699,39689,0.3318,14.0,,-0.262200031616,0.04,4.0,1.30843585832,6.010097094,1.0,-0.30469427631,0.0985660780495,-0.654125066938,7.0,-0.208064540414,-1.33290747605,0.596613649399,0.0315213055053,-0.377247868034,0.0131267115429,-0.0221208867334,0.00668399698808
,-1.43974479614,1.97404083285,,1.0,11.6514696297,85282,0.365,,,0.344049734046,0.06,6.0,1.81982006461,0.571366834,1.0,-1.23632964115,,-2.07865258277,6.0,5.28049890722,0.338077727722,1.99002827282,-4.91291331176,-1.11952867336,-0.00461861340262,-0.0126104700384,-0.00269864007171
,-0.51180642308,0.0442366765463,0.0792806361121,7.0,0.0204191032397,80829,0.0171,9.0,5.0,-0.293049070583,0.82,1.0,1.31084855597,4.678105181,1.0,-0.382593635166,0.360106025264,-0.925523885039,3.0,0.0139811314076,0.446582620076,0.949745888069,-1.17438565251,-0.164019631894,0.0164926603201,-0.0102000419942,0.00560964829249
,,0.677987872182,0.950172924196,6.0,-0.497625502181,66292,0.0166,12.0,5.0,-0.389967094647,0.27,3.0,1.96338466895,3.382428435,1.0,-0.548242275936,0.546574104555,-1.2827341959,2.0,-0.108279236418,-2.25527023997,0.730795867734,-0.603242703028,-0.412938676074,-0.00586942121446,-0.0171929630843,0.00413260641598
,0.898520628415,0.271394249896,0.699208792079,7.0,-0.461169200202,85282,0.2654,15.0,,-0.170655732593,0.48,4.0,1.31796028048,2.074530749,1.0,0.17596636901,-0.209382278366,-0.50246074342,8.0,-0.458473497817,-1.74583171004,0.670833873477,-0.425044833175,-0.337849017656,-0.0155618866535,-0.0151708730042,0.00968056219554
,,1.91088677777,1.60911917246,7.0,0.601490532912,5531,0.2986,12.0,5.0,-2.41896746298,0.22,6.0,1.50917593364,4.605283373,1.0,-1.21061892936,1.85999222746,-1.93787180357,6.0,1.1541350279,-3.19905179448,1.7029820054,-1.12518052844,-0.939086353101,0.00495992022156,0.0151440313295,0.020096181779
8.0,,1.13246136155,1.20342097708,2.0,-0.111561353502,19537,0.2064,13.0,5.0,-1.39093733552,0.02,4.0,1.6225806648,0.039762478,1.0,-1.09684856181,1.45176192289,-1.52579684937,2.0,,-1.24535709516,1.34848427,-3.92001827507,-1.02748536916,-0.0122290141548,0.00737896451906,2.86284986567e-05
,-0.15154513539,0.843457675806,0.567961092782,5.0,0.668230277518,60177,0.0163,9.0,,-0.903245827599,0.0,7.0,1.39316266842,0.697702668,1.0,-0.937142397999,0.740919018299,-1.23169572037,7.0,0.651753981807,-2.09643597344,1.20880407172,0.25210486564,-0.646722483476,0.00189373899393,0.00628393613086,0.00493167221889
,-1.01012345937,-0.691207288165,0.0706230764609,2.0,-0.0753225003395,75900,0.3451,9.0,,,0.14,5.0,1.31099501729,3.562319422,1.0,0.342834417021,-0.492497081442,0.524351551318,,-0.505188778002,0.569027822137,-0.469652560471,0.978573600852,2.55254640907,0.00222379862205,-0.00257037377428,-0.000846870068439
,1.36967835184,-0.298920105425,-0.206200335709,2.0,,923,0.0126,9.0,4.0,,0.61,8.0,1.34180968126,9.784736641,1.0,-0.263766477536,0.0330034378128,-0.656529842005,4.0,-0.610486337854,0.63335585403,0.331543906662,-0.91244766414,-0.276712232557,-0.000778757260744,-0.00788947952815,0.0302918392067
,-1.03986800768,0.721790336625,0.831699979706,2.0,-0.0383365299823,64351,0.3583,10.0,,-0.308404505871,0.94,7.0,1.56737053724,0.468545533,1.0,-0.873474277266,1.17149907169,,5.0,0.738666230588,-1.65803330077,0.812263845561,-1.13475985002,-0.775389125051,0.00144082570873,-0.0223242282195,-0.0063564982974
,1.70794408135,0.819537720897,0.882372366956,6.0,0.607431194534,67514,0.2138,14.0,5.0,-0.772427306123,0.98,9.0,1.68939298236,7.049260954,1.0,-0.655043566303,0.677314722361,-1.71457674772,4.0,0.486660746623,-0.811262564103,1.42209000112,0.199586420521,-0.786149309971,-0.00887454114759,-0.0218434160962,-0.00152198662347
,,-0.686488154287,-0.339809252141,8.0,-0.494169633905,51411,0.2254,10.0,4.0,0.994721969335,0.89,7.0,1.91161043129,10.62198934,1.0,0.287684254395,-0.475729979765,-0.595422265402,4.0,-0.812623389955,0.244950978247,0.366070463831,0.0590754128311,-0.300579113549,0.0152497503365,0.00147734403487,-0.00219601868381
,-1.71617465007,1.25197016337,1.2790158421,8.0,,14351,0.3418,14.0,5.0,-1.0467466295,0.01,0.0,1.28845916908,0.340229585,1.0,-1.44816173855,2.3737398786,-2.49624488132,2.0,1.28447443564,0.0180228917015,1.86513208637,-2.68454015255,2.74853719554,-0.0315526471873,-0.0448162249316,-0.00581541522805
,-1.35582823322,-0.383073831468,0.0562902432379,8.0,-0.288696560834,34840,0.3318,11.0,5.0,0.629229871893,0.13,2.0,1.57284008321,1.059815105,1.0,-0.277329068042,0.247967259196,-0.723996470159,5.0,-0.431757648842,0.174525376534,0.178604961448,-1.14808867666,,-0.0362332265449,-0.0312412386826,-0.0284955624579
,,,-0.302083279878,1.0,0.166052359108,85777,0.2986,8.0,5.0,,0.53,5.0,1.50800935121,4.449353383,1.0,0.51702828837,-0.406405796248,-0.293869372681,2.0,-0.0747255171193,0.876214890578,,1.15349059811,-0.0894977047846,-0.0958591861518,-0.041679776577,0.0295573407308
,0.230666845356,-0.51607361447,0.0219423000866,8.0,-0.347397773612,22152,0.0142,9.0,,0.820705778351,0.98,6.0,0.885765856552,6.846824693,1.0,-0.10133203418,0.0234258703393,-0.386667252373,,,-0.321625345901,-0.0759308050387,-1.31055143176,0.469796441125,-0.0187032574258,0.00160561067402,-0.00247127274266
,-1.83251999889,2.0775544521,,1.0,1.74455579538,96492,0.2138,11.0,,-3.26212274551,1.0,4.0,1.70467172705,,1.0,-1.83702868578,3.50633465715,-1.90289643723,6.0,5.34588181948,-2.2484927593,2.29063701663,-6.05004892753,-0.832828577444,-0.00753626435376,-0.0211756029114,-0.0160527909239
,0.358357509729,0.140151940925,0.116060462923,8.0,-0.463647205619,93215,0.0111,12.0,4.0,-0.021777900441,0.11,2.0,1.43157437818,2.058666078,,-0.405453749307,0.469933964806,-0.645236073739,8.0,-0.131925881853,-1.54267265207,0.671587814861,-0.776820154276,-0.274104032348,-0.0111627206048,-0.0413139353265,-0.00241101792151
,0.35446478426,0.564843263914,0.532920605344,10.0,0.381531815993,627,0.0099,10.0,5.0,-0.471371406007,0.13,3.0,1.81625670277,0.027694171,1.0,-0.392087674168,0.529628481472,-1.47412596005,5.0,0.154604377699,-1.31411368755,1.33140485523,0.28107004645,-0.847279957908,0.0197587473656,0.00734910232909,-0.00201367255395
,0.294247546366,,0.486783939062,5.0,-0.343513600755,27623,0.2208,10.0,,0.171195856708,0.59,6.0,2.11950841721,0.979590586,1.0,-0.548669484847,0.201423082008,-0.910580359692,4.0,-0.126303376995,1.35008080562,0.63902369677,0.0298606647378,-0.387541307444,-0.000407304724774,-0.00724773598564,0.00725046686986
1.0,-0.747158603615,,-0.209630825884,9.0,0.711368550459,56348,0.2323,7.0,,-1.3631248432,0.24,6.0,1.36746832249,2.131146933,1.0,-1.15667971231,1.56800660827,-1.39764244133,4.0,1.08287354468,-0.0191207464539,1.61573106232,-0.152615716903,3.17299594162,0.0173851054165,0.0174155781781,-0.00654258163242
,-0.436257274782,0.0623217021941,-0.393319583073,9.0,0.128989657445,79888,0.2064,9.0,,0.284830129399,0.13,4.0,1.40848402737,0.318660623,1.0,-0.570140801724,0.529008331767,-0.841743243205,2.0,0.182632498843,1.33825915277,1.10680019611,1.34406115479,-0.159096663076,0.0655364150717,0.00362920349393,0.0398872405054
,-1.34078491605,1.9797129115,,1.0,2.20514749155,78437,0.0142,12.0,,-3.23776789958,0.32,0.0,1.47534684681,0.17627791,1.0,-1.93439227068,3.6707400968,,10.0,5.24855158066,-1.95209795353,1.82422516089,-5.61185083313,-1.18153211752,0.0105553632305,0.00712957683698,0.025536438648
